SHIPPING_LOCATION,DEPARTMENT,CATEGORY,SUBCATEGORY,BREADCRUMBS,SKU,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRICE_CURRENT,PRODUCT_SIZE,PROMOTION,RunDate,Month,Season,IsWinter,IsSummer,IsIceCream,Price_Change,Days_Since_Last_Price_Update
90001,Beverages,Juice,,Beverages/Juice,426555940,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-07-13,7,Summer,0,1,0,0.0,0.0
10001,Deli,Prepared Meals,,Deli/Prepared Meals,130712944,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-11-24,11,Fall,0,0,0,0.0,0.0
10001,Snacks,Cookies,,Snacks/Cookies,849468428,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-10-01,10,Fall,0,0,0,0.0,0.0
60601,Bakery,Cakes,,Bakery/Cakes,891194220,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-02-27,2,Winter,1,0,0,0.0,0.0
60601,Beverages,Soda,,Beverages/Soda,293691724,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-07-17,7,Summer,0,1,0,0.0,0.0
90001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",783256843,https://www.walmart.com/ip/Roasted-Red-Pepper-Hummus,"Marketside Roasted Red Pepper Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-06-08,6,Summer,0,1,0,0.0,0.0
10001,Bakery,Cakes,,Bakery/Cakes,458814533,https://www.walmart.com/ip/Vanilla-Cake,"Duncan Hines Vanilla Cake, 15 Oz",Duncan Hines,5.99,5.99,15,Regular,2022-09-28,9,Fall,0,0,0,0.0,0.0
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,399121717,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-09-29,9,Fall,0,0,0,0.0,0.0
30301,Deli,Prepared Meals,,Deli/Prepared Meals,374437287,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-06-10,6,Summer,0,1,0,0.0,0.0
60601,Beverages,Juice,,Beverages/Juice,790841546,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.99,64,Regular,2022-09-23,9,Fall,0,0,0,0.0,0.0
90001,Bakery,Bread,,Bakery/Bread,479163986,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-10-21,10,Fall,0,0,0,0.0,0.0
79936,Snacks,Cookies,,Snacks/Cookies,828175304,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-02-27,2,Winter,1,0,0,0.0,0.0
10001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,995205140,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-04-28,4,Spring,0,0,0,0.0,0.0
10001,Bakery,Bread,,Bakery/Bread,199707118,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-09-10,9,Fall,0,0,0,0.0,0.0
60601,Deli,Cheese,,Deli/Cheese,331029820,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-05-11,5,Spring,0,0,0,0.0,0.0
90001,Snacks,Chips,,Snacks/Chips,418224500,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-06-28,6,Summer,0,1,0,0.0,0.0
90001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",666779637,https://www.walmart.com/ip/Garlic-Hummus,"Marketside Garlic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-04-14,4,Spring,0,0,0,0.0,0.0
60601,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,390425485,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-09-08,9,Fall,0,0,0,0.0,0.0
30301,Bakery,Bread,,Bakery/Bread,184850840,https://www.walmart.com/ip/Whole-Wheat-Bread,"Arnold Whole Wheat Bread, 20 Oz",Arnold,2.99,2.99,20,Regular,2022-04-16,4,Spring,0,0,0,0.0,0.0
60601,Deli,Prepared Meals,,Deli/Prepared Meals,275283321,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-07-28,7,Summer,0,1,0,0.0,0.0
90001,Deli,Cheese,,Deli/Cheese,431052139,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-10-29,10,Fall,0,0,0,0.0,0.0
30301,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,730718365,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-07-04,7,Summer,0,1,0,0.0,0.0
90001,Beverages,Juice,,Beverages/Juice,971863278,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-06-11,6,Summer,0,1,0,0.0,0.0
60601,Bakery,Bread,,Bakery/Bread,819794716,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-02-04,2,Winter,1,0,0,0.0,0.0
10001,Beverages,Soda,,Beverages/Soda,614256493,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-10-09,10,Fall,0,0,0,0.0,0.0
60601,Beverages,Juice,,Beverages/Juice,129174256,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-01-11,1,Winter,1,0,0,0.0,0.0
10001,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,533236650,https://www.walmart.com/ip/Almonds,"Blue Diamond Almonds, 6 Oz",Blue Diamond,5.99,5.99,6,Regular,2022-08-08,8,Summer,0,1,0,0.0,0.0
30301,Beverages,Soda,,Beverages/Soda,942579907,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-08-03,8,Summer,0,1,0,0.0,0.0
30301,Beverages,Soda,,Beverages/Soda,228827870,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-05-11,5,Spring,0,0,0,0.0,0.0
30301,Beverages,Soda,,Beverages/Soda,305626797,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-10-21,10,Fall,0,0,0,0.0,0.0
90001,Deli,Cheese,,Deli/Cheese,611479260,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-01-08,1,Winter,1,0,0,0.0,0.0
90001,Beverages,Juice,,Beverages/Juice,667983500,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-03-21,3,Spring,0,0,0,0.0,0.0
60601,Deli,Cheese,,Deli/Cheese,168568227,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-09-19,9,Fall,0,0,0,0.0,0.0
60601,Beverages,Juice,,Beverages/Juice,892693558,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-12-30,12,Winter,1,0,0,0.0,0.0
10001,Deli,Cheese,,Deli/Cheese,104463252,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-08-10,8,Summer,0,1,0,0.0,0.0
90001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,107111477,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Winter Discount,2022-02-11,2,Winter,1,0,1,0.0,0.0
90001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,330513450,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Regular,2022-10-19,10,Fall,0,0,1,0.0,0.0
90001,Deli,Cheese,,Deli/Cheese,209481888,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-03-01,3,Spring,0,0,0,0.0,0.0
60601,Deli,Prepared Meals,,Deli/Prepared Meals,807422860,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-02-22,2,Winter,1,0,0,0.0,0.0
79936,Bakery,Cakes,,Bakery/Cakes,625567357,https://www.walmart.com/ip/Vanilla-Cake,"Duncan Hines Vanilla Cake, 15 Oz",Duncan Hines,5.99,5.99,15,Regular,2022-11-14,11,Fall,0,0,0,0.0,0.0
60601,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,822141597,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-06-04,6,Summer,0,1,0,0.0,0.0
90001,Deli,Cheese,,Deli/Cheese,429730147,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-10-09,10,Fall,0,0,0,0.0,0.0
90001,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,320878972,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.49,8,Regular,2022-03-30,3,Spring,0,0,0,0.0,0.0
60601,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,169523416,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.49,10,Regular,2022-05-25,5,Spring,0,0,0,0.0,0.0
60601,Bakery,Cakes,,Bakery/Cakes,353291681,https://www.walmart.com/ip/Vanilla-Cake,"Duncan Hines Vanilla Cake, 15 Oz",Duncan Hines,5.99,5.99,15,Regular,2022-06-09,6,Summer,0,1,0,0.0,0.0
30301,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,448128191,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.49,16,Regular,2022-06-12,6,Summer,0,1,0,0.0,0.0
60601,Deli,Prepared Meals,,Deli/Prepared Meals,686256640,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-07-26,7,Summer,0,1,0,0.0,0.0
10001,Snacks,Cookies,,Snacks/Cookies,386735398,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-01-04,1,Winter,1,0,0,0.0,0.0
60601,Deli,Cheese,,Deli/Cheese,744027413,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-05-16,5,Spring,0,0,0,0.0,0.0
10001,Bakery,Pastries,,Bakery/Pastries,354707942,https://www.walmart.com/ip/Cinnamon-Rolls,"Pillsbury Cinnamon Rolls, 8 Oz",Pillsbury,3.49,3.49,8,Regular,2022-06-07,6,Summer,0,1,0,0.0,0.0
10001,Beverages,Soda,,Beverages/Soda,272723395,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-10-23,10,Fall,0,0,0,0.0,0.0
79936,Snacks,Cookies,,Snacks/Cookies,383078451,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-09-12,9,Fall,0,0,0,0.0,0.0
79936,Deli,Cheese,,Deli/Cheese,813081555,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-05-24,5,Spring,0,0,0,0.0,0.0
79936,Beverages,Juice,,Beverages/Juice,589955958,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-11-29,11,Fall,0,0,0,0.0,0.0
10001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",914337218,https://www.walmart.com/ip/Classic-Hummus,"Marketside Classic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-11-28,11,Fall,0,0,0,0.0,0.0
79936,Deli,Cheese,,Deli/Cheese,804757178,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-08-31,8,Summer,0,1,0,0.0,0.0
90001,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,546492509,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-07-27,7,Summer,0,1,0,0.0,0.0
60601,Beverages,Juice,,Beverages/Juice,386865036,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-03-09,3,Spring,0,0,0,0.0,0.0
79936,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,411774433,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.49,8,Regular,2022-10-03,10,Fall,0,0,0,0.0,0.0
10001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",803028973,https://www.walmart.com/ip/Roasted-Red-Pepper-Hummus,"Marketside Roasted Red Pepper Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-07-01,7,Summer,0,1,0,0.0,0.0
60601,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",558892556,https://www.walmart.com/ip/Classic-Hummus,"Marketside Classic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-07-03,7,Summer,0,1,0,0.0,0.0
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,502040638,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-08-29,8,Summer,0,1,0,0.0,0.0
60601,Beverages,Soda,,Beverages/Soda,997347515,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-02-13,2,Winter,1,0,0,0.0,0.0
30301,Beverages,Juice,,Beverages/Juice,477561281,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-11-28,11,Fall,0,0,0,0.0,0.0
90001,Bakery,Cakes,,Bakery/Cakes,350394462,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-01-13,1,Winter,1,0,0,0.0,0.0
30301,Deli,Cheese,,Deli/Cheese,881844017,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-03-24,3,Spring,0,0,0,0.0,0.0
90001,Beverages,Juice,,Beverages/Juice,740427926,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.99,64,Regular,2022-03-20,3,Spring,0,0,0,0.0,0.0
60601,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,244251478,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Winter Discount,2022-02-20,2,Winter,1,0,1,0.0,0.0
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,413030476,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.49,10,Regular,2022-11-17,11,Fall,0,0,0,0.0,0.0
90001,Beverages,Water,,Beverages/Water,947343425,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-10-02,10,Fall,0,0,0,0.0,0.0
10001,Snacks,Chips,,Snacks/Chips,810752247,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-05-10,5,Spring,0,0,0,0.0,0.0
10001,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,251493712,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.49,8,Regular,2022-12-06,12,Winter,1,0,0,0.0,0.0
90001,Bakery,Bread,,Bakery/Bread,321112157,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-02-15,2,Winter,1,0,0,0.0,0.0
60601,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,495376280,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Regular,2022-03-22,3,Spring,0,0,1,0.0,0.0
60601,Beverages,Juice,,Beverages/Juice,293478784,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.99,64,Regular,2022-02-10,2,Winter,1,0,0,0.0,0.0
60601,Bakery,Bread,,Bakery/Bread,944946324,https://www.walmart.com/ip/Whole-Wheat-Bread,"Arnold Whole Wheat Bread, 20 Oz",Arnold,2.99,2.99,20,Regular,2022-06-24,6,Summer,0,1,0,0.0,0.0
60601,Snacks,Chips,,Snacks/Chips,768022997,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-10-19,10,Fall,0,0,0,0.0,0.0
30301,Snacks,Chips,,Snacks/Chips,530714971,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,2.99,8,Regular,2022-07-27,7,Summer,0,1,0,0.0,0.0
60601,Beverages,Water,,Beverages/Water,335376460,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-09-02,9,Fall,0,0,0,0.0,0.0
60601,Beverages,Water,,Beverages/Water,372323966,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-12-04,12,Winter,1,0,0,0.0,0.0
60601,Bakery,Bread,,Bakery/Bread,331521891,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-05-11,5,Spring,0,0,0,0.0,0.0
10001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",475536157,https://www.walmart.com/ip/Roasted-Red-Pepper-Hummus,"Marketside Roasted Red Pepper Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-04-15,4,Spring,0,0,0,0.0,0.0
90001,Beverages,Water,,Beverages/Water,112118839,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-03-09,3,Spring,0,0,0,0.0,0.0
10001,Beverages,Soda,,Beverages/Soda,727289587,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-06-13,6,Summer,0,1,0,0.0,0.0
60601,Bakery,Cakes,,Bakery/Cakes,494409027,https://www.walmart.com/ip/Vanilla-Cake,"Duncan Hines Vanilla Cake, 15 Oz",Duncan Hines,5.99,5.99,15,Regular,2022-10-28,10,Fall,0,0,0,0.0,0.0
30301,Snacks,Cookies,,Snacks/Cookies,131514343,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-06-26,6,Summer,0,1,0,0.0,0.0
60601,Bakery,Cakes,,Bakery/Cakes,547381112,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-03-19,3,Spring,0,0,0,0.0,0.0
60601,Snacks,Chips,,Snacks/Chips,327280794,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,2.99,8,Regular,2022-11-15,11,Fall,0,0,0,0.0,0.0
60601,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,502588163,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Summer Premium,2022-08-30,8,Summer,0,1,1,0.0,0.0
10001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",404036894,https://www.walmart.com/ip/Garlic-Hummus,"Marketside Garlic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-07-07,7,Summer,0,1,0,0.0,0.0
60601,Beverages,Juice,,Beverages/Juice,877746962,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-07-05,7,Summer,0,1,0,0.0,0.0
10001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,754636959,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.49,16,Regular,2022-04-11,4,Spring,0,0,0,0.0,0.0
90001,Bakery,Cakes,,Bakery/Cakes,480773229,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-10-02,10,Fall,0,0,0,0.0,0.0
79936,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,928136621,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-08-17,8,Summer,0,1,0,0.0,0.0
60601,Deli,Prepared Meals,,Deli/Prepared Meals,214898562,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-06-19,6,Summer,0,1,0,0.0,0.0
30301,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,941714425,https://www.walmart.com/ip/Almonds,"Blue Diamond Almonds, 6 Oz",Blue Diamond,5.99,5.99,6,Regular,2022-08-04,8,Summer,0,1,0,0.0,0.0
90001,Deli,Cheese,,Deli/Cheese,692547094,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-08-10,8,Summer,0,1,0,0.0,0.0
10001,Beverages,Juice,,Beverages/Juice,393413603,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.99,64,Regular,2022-03-03,3,Spring,0,0,0,0.0,0.0
10001,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,311997457,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.49,8,Regular,2022-01-12,1,Winter,1,0,0,0.0,0.0
90001,Snacks,Cookies,,Snacks/Cookies,684845197,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-10-04,10,Fall,0,0,0,0.0,0.0
90001,Beverages,Juice,,Beverages/Juice,323918356,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.99,64,Regular,2022-09-04,9,Fall,0,0,0,0.0,0.0
90001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,364278466,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.49,16,Regular,2022-01-10,1,Winter,1,0,0,0.0,0.0
30301,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",135177009,https://www.walmart.com/ip/Roasted-Red-Pepper-Hummus,"Marketside Roasted Red Pepper Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-10-10,10,Fall,0,0,0,0.0,0.0
10001,Beverages,Water,,Beverages/Water,901314368,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-06-24,6,Summer,0,1,0,0.0,0.0
60601,Snacks,Chips,,Snacks/Chips,236512114,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,2.99,8,Regular,2022-05-03,5,Spring,0,0,0,0.0,0.0
90001,Deli,Prepared Meals,,Deli/Prepared Meals,159638251,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-05-11,5,Spring,0,0,0,0.0,0.0
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,151445767,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.49,10,Regular,2022-06-16,6,Summer,0,1,0,0.0,0.0
79936,Snacks,Chips,,Snacks/Chips,103525550,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-01-29,1,Winter,1,0,0,0.0,0.0
30301,Deli,Prepared Meals,,Deli/Prepared Meals,965166967,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-06-07,6,Summer,0,1,0,0.0,0.0
10001,Deli,Prepared Meals,,Deli/Prepared Meals,667077360,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-02-14,2,Winter,1,0,0,0.0,0.0
90001,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,145150101,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-12-14,12,Winter,1,0,0,0.0,0.0
